9000	84	3318	6	98048	118514	20466
9000	120	3346	6	80501	98250	17749
9000	12	3270	8	86069	100676	14607
9000	121	3330	6	96058	113542	17484
9000	64	3293	7	102338	108508	6170
9000	148	3346	7	95137	105304	10167
9000	98	3256	8	76508	97610	21102
9000	88	3291	8	84567	145971	61404
9000	76	3322	7	101897	138648	36751
9000	171	3312	7	78775	92466	13691
9000	56	3297	8	94234	120209	25975
9000	182	3325	7	85563	93129	7566
9000	28	3358	6	80115	102017	21902
9000	106	3321	7	79356	93604	14248
9000	175	3304	7	85617	94198	8581
9000	47	3282	6	80629	114169	33540
9000	85	3317	7	81955	105893	23938
9000	146	3389	8	79676	104163	24487
9000	133	3316	6	102773	105182	2409
9000	89	3319	6	81315	99871	18556
9000	120	3362	6	87269	109527	22258
9000	100	3294	6	82850	129724	46874
9000	204	3310	7	100020	113187	13167
9000	99	3306	6	88537	103445	14908
9000	94	3365	6	86563	108952	22389
9000	160	3293	7	122393	127992	5599
9000	184	3328	6	94550	136815	42265
9000	111	3306	6	98115	122744	24629
9000	178	3345	6	94838	112142	17304
9000	238	3336	6	88581	113464	24883
9000	255	3350	7	85206	108606	23400
9000	102	3326	8	96071	111117	15046
9000	128	3291	7	71604	101589	29985
9000	158	3318	7	84054	103302	19248
9000	162	3298	7	86229	102695	16466
9000	85	3354	7	75597	102324	26727
9000	97	3277	7	96686	110108	13422
9000	150	3326	7	74149	93847	19698
9000	56	3354	8	90431	109075	18644
9000	100	3288	6	88591	110344	21753
9000	170	3309	7	93602	128405	34803
9000	128	3301	7	86085	104921	18836
9000	154	3293	7	73802	100552	26750
9000	136	3272	6	74908	114209	39301
9000	196	3364	6	84118	108039	23921
9000	156	3361	7	80296	110491	30195
9000	79	3300	6	96841	109142	12301
9000	218	3337	6	76345	99073	22728
9000	25	3344	6	74936	113510	38574
9000	182	3320	6	80695	106518	25823
10000	50	3661	6	116745	143974	27229
10000	186	3658	7	116274	131457	15183
10000	195	3639	6	90412	119576	29164
10000	189	3619	7	93458	113789	20331
